Precursor m/z,Fragment m/z,Fragment Intensity
"Precursor(Weight=536.800747, Charge=2)",809.4408569335938,83.00166
"Precursor(Weight=536.800747, Charge=2)",811.4009399414062,44.689655
"Precursor(Weight=536.800747, Charge=2)",813.3225708007812,67.54018
"Precursor(Weight=536.800747, Charge=2)",813.43896484375,408.7377
"Precursor(Weight=536.800747, Charge=2)",814.0858764648438,22.080128
"Precursor(Weight=536.800747, Charge=2)",818.466552734375,60.103813
"Precursor(Weight=536.800747, Charge=2)",821.4443969726562,93.03814
"Precursor(Weight=536.800747, Charge=2)",822.4411010742188,62.002274
"Precursor(Weight=536.800747, Charge=2)",824.9509887695312,255.56035
"Precursor(Weight=536.800747, Charge=2)",825.0556030273438,12.5
"Precursor(Weight=536.800747, Charge=2)",825.281982421875,299.55765
"Precursor(Weight=536.800747, Charge=2)",826.4728393554688,83.27841
"Precursor(Weight=536.800747, Charge=2)",827.0231323242188,32.38889
"Precursor(Weight=536.800747, Charge=2)",829.1796875,178.76
"Precursor(Weight=536.800747, Charge=2)",830.4141235351562,115.44737
"Precursor(Weight=536.800747, Charge=2)",831.4405517578125,66.619385
"Precursor(Weight=536.800747, Charge=2)",838.4651489257812,582.3539
"Precursor(Weight=536.800747, Charge=2)",839.4191284179688,29.206633
"Precursor(Weight=536.800747, Charge=2)",839.4518432617188,219.54933
"Precursor(Weight=536.800747, Charge=2)",840.475341796875,125.47115
"Precursor(Weight=536.800747, Charge=2)",841.4463500976562,55.314285
"Precursor(Weight=536.800747, Charge=2)",844.4696044921875,128.03128
"Precursor(Weight=536.800747, Charge=2)",845.0503540039062,87.039474
"Precursor(Weight=536.800747, Charge=2)",845.4747924804688,12.1
"Precursor(Weight=536.800747, Charge=2)",848.3988647460938,53.00926
"Precursor(Weight=536.800747, Charge=2)",848.4462280273438,451.59387
"Precursor(Weight=536.800747, Charge=2)",849.2136840820312,46.201923
"Precursor(Weight=536.800747, Charge=2)",849.4224853515625,74.836006
"Precursor(Weight=536.800747, Charge=2)",849.4447631835938,541.33124
"Precursor(Weight=536.800747, Charge=2)",850.4225463867188,88.04107
"Precursor(Weight=536.800747, Charge=2)",852.4285278320312,57.96552
"Precursor(Weight=536.800747, Charge=2)",852.5643920898438,60.875
"Precursor(Weight=536.800747, Charge=2)",853.4352416992188,123.90254
"Precursor(Weight=536.800747, Charge=2)",855.4631958007812,66.27273
"Precursor(Weight=536.800747, Charge=2)",855.4932861328125,72.19743
"Precursor(Weight=536.800747, Charge=2)",856.3272705078125,35.884804
"Precursor(Weight=536.800747, Charge=2)",856.4761962890625,690.89606
"Precursor(Weight=536.800747, Charge=2)",856.5142822265625,156.209
"Precursor(Weight=536.800747, Charge=2)",857.3853149414062,74.18409
"Precursor(Weight=536.800747, Charge=2)",857.4876708984375,180.58931
"Precursor(Weight=536.800747, Charge=2)",859.2669067382812,27.454546
"Precursor(Weight=536.800747, Charge=2)",864.8320922851562,192.125
"Precursor(Weight=536.800747, Charge=2)",864.8621215820312,216.38782
"Precursor(Weight=536.800747, Charge=2)",864.9234619140625,32.367424
"Precursor(Weight=536.800747, Charge=2)",865.05419921875,322.36047
"Precursor(Weight=536.800747, Charge=2)",865.26513671875,278.00735
"Precursor(Weight=536.800747, Charge=2)",865.4586181640625,256.33783
"Precursor(Weight=536.800747, Charge=2)",866.4596557617188,4257.532
"Precursor(Weight=536.800747, Charge=2)",866.5728149414062,19.520834
"Precursor(Weight=536.800747, Charge=2)",866.840576171875,61.6
"Precursor(Weight=536.800747, Charge=2)",867.458984375,2058.7725
"Precursor(Weight=536.800747, Charge=2)",867.5524291992188,10.680555
"Precursor(Weight=536.800747, Charge=2)",868.269775390625,140.43283
"Precursor(Weight=536.800747, Charge=2)",868.4415283203125,364.78506
"Precursor(Weight=536.800747, Charge=2)",868.7031860351562,30.120098
"Precursor(Weight=536.800747, Charge=2)",870.4533081054688,254.02905
"Precursor(Weight=536.800747, Charge=2)",871.4508666992188,166.38861
"Precursor(Weight=536.800747, Charge=2)",873.7213134765625,42.644737
"Precursor(Weight=536.800747, Charge=2)",879.4918212890625,68.6
"Precursor(Weight=536.800747, Charge=2)",881.64404296875,61.052967
"Precursor(Weight=536.800747, Charge=2)",882.2684936523438,276.65897
"Precursor(Weight=536.800747, Charge=2)",882.5010986328125,29.219595
"Precursor(Weight=536.800747, Charge=2)",884.4728393554688,6128.453
"Precursor(Weight=536.800747, Charge=2)",884.6092529296875,44.8443
"Precursor(Weight=536.800747, Charge=2)",885.3154296875,10.920455
"Precursor(Weight=536.800747, Charge=2)",885.4764404296875,2052.6667
"Precursor(Weight=536.800747, Charge=2)",885.52978515625,19.11574
"Precursor(Weight=536.800747, Charge=2)",885.6853637695312,42.16892
"Precursor(Weight=536.800747, Charge=2)",885.8589477539062,20.005953
"Precursor(Weight=536.800747, Charge=2)",889.0547485351562,16.285715
"Precursor(Weight=536.800747, Charge=2)",894.4646606445312,97.175
"Precursor(Weight=536.800747, Charge=2)",894.7056274414062,123.322365
"Precursor(Weight=536.800747, Charge=2)",894.7723999023438,85.0
"Precursor(Weight=536.800747, Charge=2)",894.8348388671875,18.053572
"Precursor(Weight=536.800747, Charge=2)",897.0596313476562,263.21164
"Precursor(Weight=536.800747, Charge=2)",902.6526489257812,19.058823
"Precursor(Weight=536.800747, Charge=2)",915.4921875,150.4497
"Precursor(Weight=536.800747, Charge=2)",928.219970703125,126.73554
"Precursor(Weight=536.800747, Charge=2)",936.9564208984375,42.473682
"Precursor(Weight=536.800747, Charge=2)",937.0612182617188,41.39516
"Precursor(Weight=536.800747, Charge=2)",937.5098876953125,70.083336
"Precursor(Weight=536.800747, Charge=2)",953.3739013671875,48.119118
"Precursor(Weight=536.800747, Charge=2)",953.8812866210938,114.5873
"Precursor(Weight=536.800747, Charge=2)",954.0867309570312,154.84004
"Precursor(Weight=536.800747, Charge=2)",954.4891357421875,411.66898
"Precursor(Weight=536.800747, Charge=2)",954.5966796875,14.675
"Precursor(Weight=536.800747, Charge=2)",954.7058715820312,72.14881
"Precursor(Weight=536.800747, Charge=2)",955.55615234375,94.117645
"Precursor(Weight=536.800747, Charge=2)",965.5336303710938,509.31525
"Precursor(Weight=536.800747, Charge=2)",966.4782104492188,103.940216
"Precursor(Weight=536.800747, Charge=2)",966.5313720703125,156.71535
"Precursor(Weight=536.800747, Charge=2)",983.5274658203125,298.62985
"Precursor(Weight=536.800747, Charge=2)",986.8037719726562,19.13587
"Precursor(Weight=536.800747, Charge=2)",988.344482421875,38.16346
"Precursor(Weight=536.800747, Charge=2)",989.5239868164062,50.32895
"Precursor(Weight=536.800747, Charge=2)",989.6237182617188,37.695652
"Precursor(Weight=536.800747, Charge=2)",989.7108764648438,173.49257
"Precursor(Weight=536.800747, Charge=2)",996.947998046875,121.83842
"Precursor(Weight=536.800747, Charge=2)",1000.5283813476562,41.728447
"Precursor(Weight=536.800747, Charge=2)",1021.1329345703125,39.44643
"Precursor(Weight=536.800747, Charge=2)",1031.3499755859375,212.53186
"Precursor(Weight=536.800747, Charge=2)",1031.814453125,64.04762
"Precursor(Weight=536.800747, Charge=2)",1033.1968994140625,224.61281
"Precursor(Weight=536.800747, Charge=2)",1040.9405517578125,255.27586
"Precursor(Weight=536.800747, Charge=2)",1048.22412109375,152.961
"Precursor(Weight=536.800747, Charge=2)",1048.3253173828125,11.013889
"Precursor(Weight=536.800747, Charge=2)",1081.0633544921875,87.315216
"Precursor(Weight=536.800747, Charge=2)",1096.9638671875,153.5669
"Precursor(Weight=536.800747, Charge=2)",1114.1624755859375,209.8761
"Precursor(Weight=536.800747, Charge=2)",1141.576904296875,267.75
"Precursor(Weight=536.800747, Charge=2)",1141.6881103515625,17.45
"Precursor(Weight=536.800747, Charge=2)",1195.6070556640625,56.025
"Precursor(Weight=536.800747, Charge=2)",1210.583984375,41.44643
"Precursor(Weight=536.800747, Charge=2)",1502.1854248046875,65.20412
"Precursor(Weight=536.800747, Charge=2)",1523.9205322265625,38.67857
"Precursor(Weight=536.800747, Charge=2)",1688.41845703125,17.017857
"Precursor(Weight=451.745986, Charge=2)",65.964599609375,35.326923
"Precursor(Weight=451.745986, Charge=2)",70.02742767333984,68.556816
"Precursor(Weight=451.745986, Charge=2)",73.02853393554688,229.21886
"Precursor(Weight=451.745986, Charge=2)",74.05937194824219,187.41609
"Precursor(Weight=451.745986, Charge=2)",82.798095703125,56.54348
"Precursor(Weight=451.745986, Charge=2)",84.02067565917969,37.033333
"Precursor(Weight=451.745986, Charge=2)",84.04369354248047,2625.9314
"Precursor(Weight=451.745986, Charge=2)",84.06414794921875,13.778846
"Precursor(Weight=451.745986, Charge=2)",84.07878875732422,14.1
"Precursor(Weight=451.745986, Charge=2)",84.09374237060547,17.066668
"Precursor(Weight=451.745986, Charge=2)",84.63411712646484,89.643295
"Precursor(Weight=451.745986, Charge=2)",85.0276870727539,54.160713
"Precursor(Weight=451.745986, Charge=2)",85.04704284667969,259.5701
"Precursor(Weight=451.745986, Charge=2)",85.86619567871094,44.653984
"Precursor(Weight=451.745986, Charge=2)",86.0304946899414,30.0
"Precursor(Weight=451.745986, Charge=2)",86.09615325927734,14424.981
"Precursor(Weight=451.745986, Charge=2)",86.13304901123047,44.680557
"Precursor(Weight=451.745986, Charge=2)",86.14767456054688,67.314285
"Precursor(Weight=451.745986, Charge=2)",86.23755645751953,13.78125
"Precursor(Weight=451.745986, Charge=2)",86.26687622070312,17.694445
"Precursor(Weight=451.745986, Charge=2)",86.32141876220703,21.6
"Precursor(Weight=451.745986, Charge=2)",86.37977600097656,65.20122
"Precursor(Weight=451.745986, Charge=2)",86.47936248779297,29.246952
"Precursor(Weight=451.745986, Charge=2)",86.50695037841797,14.375
"Precursor(Weight=451.745986, Charge=2)",86.52140045166016,18.053572
"Precursor(Weight=451.745986, Charge=2)",86.61876678466797,35.375
"Precursor(Weight=451.745986, Charge=2)",86.77289581298828,43.25
"Precursor(Weight=451.745986, Charge=2)",86.8284912109375,42.363636
"Precursor(Weight=451.745986, Charge=2)",86.97216033935547,77.23077
"Precursor(Weight=451.745986, Charge=2)",86.99433898925781,17.440218
"Precursor(Weight=451.745986, Charge=2)",87.09587097167969,229.00581
"Precursor(Weight=451.745986, Charge=2)",87.09925842285156,947.73517
"Precursor(Weight=451.745986, Charge=2)",87.13031005859375,11.556818
"Precursor(Weight=451.745986, Charge=2)",87.14035034179688,10.009615
"Precursor(Weight=451.745986, Charge=2)",87.57269287109375,28.803572
"Precursor(Weight=451.745986, Charge=2)",88.03878784179688,155.6283
"Precursor(Weight=451.745986, Charge=2)",94.03591918945312,77.0
"Precursor(Weight=451.745986, Charge=2)",101.05895233154297,269.2382
"Precursor(Weight=451.745986, Charge=2)",101.07022094726562,1681.3745
"Precursor(Weight=451.745986, Charge=2)",101.29524993896484,41.55577
"Precursor(Weight=451.745986, Charge=2)",102.03329467773438,106.858765
"Precursor(Weight=451.745986, Charge=2)",102.05469512939453,2419.8508
"Precursor(Weight=451.745986, Charge=2)",102.0811767578125,25.337963
"Precursor(Weight=451.745986, Charge=2)",102.63026428222656,12.892858
"Precursor(Weight=451.745986, Charge=2)",103.06007385253906,227.07103
"Precursor(Weight=451.745986, Charge=2)",104.05088806152344,160.16052
"Precursor(Weight=451.745986, Charge=2)",114.11053466796875,70.54018
"Precursor(Weight=451.745986, Charge=2)",115.04924774169922,200.058
"Precursor(Weight=451.745986, Charge=2)",116.0676498413086,420.93634
"Precursor(Weight=451.745986, Charge=2)",116.09030151367188,13.225
"Precursor(Weight=451.745986, Charge=2)",120.08052825927734,317.05887
"Precursor(Weight=451.745986, Charge=2)",122.05951690673828,225.3175
"Precursor(Weight=451.745986, Charge=2)",129.10003662109375,85.16329
"Precursor(Weight=451.745986, Charge=2)",129.10353088378906,200.76862
"Precursor(Weight=451.745986, Charge=2)",130.0502166748047,4152.601
"Precursor(Weight=451.745986, Charge=2)",130.08518981933594,22.23077
"Precursor(Weight=451.745986, Charge=2)",130.0945587158203,18.242647
"Precursor(Weight=451.745986, Charge=2)",130.11334228515625,19.349138
"Precursor(Weight=451.745986, Charge=2)",130.39064025878906,15.005
"Precursor(Weight=451.745986, Charge=2)",130.4227294921875,24.24569
"Precursor(Weight=451.745986, Charge=2)",131.0552520751953,313.0739
"Precursor(Weight=451.745986, Charge=2)",131.11473083496094,108.7555
"Precursor(Weight=451.745986, Charge=2)",131.44024658203125,20.321428
"Precursor(Weight=451.745986, Charge=2)",138.08920288085938,52.91129
"Precursor(Weight=451.745986, Charge=2)",140.06927490234375,131.27814
"Precursor(Weight=451.745986, Charge=2)",141.06675720214844,33.0
"Precursor(Weight=451.745986, Charge=2)",141.1012725830078,181.4529
"Precursor(Weight=451.745986, Charge=2)",147.07696533203125,145.05594
"Precursor(Weight=451.745986, Charge=2)",147.40252685546875,23.805
"Precursor(Weight=451.745986, Charge=2)",147.90277099609375,58.061275
"Precursor(Weight=451.745986, Charge=2)",148.0151824951172,64.71196
"Precursor(Weight=451.745986, Charge=2)",148.0608367919922,17204.818
"Precursor(Weight=451.745986, Charge=2)",148.1028594970703,38.00595
"Precursor(Weight=451.745986, Charge=2)",148.12803649902344,83.1539
"Precursor(Weight=451.745986, Charge=2)",148.16552734375,10.666667
"Precursor(Weight=451.745986, Charge=2)",148.1999053955078,22.175
"Precursor(Weight=451.745986, Charge=2)",148.2869415283203,37.889286
"Precursor(Weight=451.745986, Charge=2)",148.3773193359375,25.183823
"Precursor(Weight=451.745986, Charge=2)",148.4632110595703,31.692308
"Precursor(Weight=451.745986, Charge=2)",148.52200317382812,13.444445
"Precursor(Weight=451.745986, Charge=2)",148.54769897460938,27.011364
"Precursor(Weight=451.745986, Charge=2)",148.58592224121094,53.632812
"Precursor(Weight=451.745986, Charge=2)",148.62351989746094,17.226852
"Precursor(Weight=451.745986, Charge=2)",148.6366729736328,13.0
"Precursor(Weight=451.745986, Charge=2)",148.65365600585938,49.256355
"Precursor(Weight=451.745986, Charge=2)",148.67958068847656,37.119186
"Precursor(Weight=451.745986, Charge=2)",148.9500732421875,29.391304
"Precursor(Weight=451.745986, Charge=2)",149.0592498779297,59.720238
"Precursor(Weight=451.745986, Charge=2)",149.06414794921875,520.9432
"Precursor(Weight=451.745986, Charge=2)",149.1702423095703,28.125
"Precursor(Weight=451.745986, Charge=2)",149.4942169189453,30.321808
"Precursor(Weight=451.745986, Charge=2)",149.6215057373047,20.048914
"Precursor(Weight=451.745986, Charge=2)",150.60159301757812,34.240383
"Precursor(Weight=451.745986, Charge=2)",151.18113708496094,12.25
"Precursor(Weight=451.745986, Charge=2)",152.09877014160156,26.06649
"Precursor(Weight=451.745986, Charge=2)",152.12020874023438,11.075
"Precursor(Weight=451.745986, Charge=2)",156.10049438476562,179.3237
"Precursor(Weight=451.745986, Charge=2)",157.13351440429688,1409.2346
"Precursor(Weight=451.745986, Charge=2)",157.17054748535156,12.102273
"Precursor(Weight=451.745986, Charge=2)",157.3226318359375,41.00205
"Precursor(Weight=451.745986, Charge=2)",157.55386352539062,65.8125
"Precursor(Weight=451.745986, Charge=2)",157.85923767089844,26.164474
"Precursor(Weight=451.745986, Charge=2)",158.13510131835938,28.0
"Precursor(Weight=451.745986, Charge=2)",159.0442657470703,61.714287
"Precursor(Weight=451.745986, Charge=2)",169.05593872070312,50.697784
"Precursor(Weight=451.745986, Charge=2)",169.13381958007812,238.45
"Precursor(Weight=451.745986, Charge=2)",171.07839965820312,43.077587
"Precursor(Weight=451.745986, Charge=2)",183.1100616455078,238.0658
"Precursor(Weight=451.745986, Charge=2)",185.0901641845703,244.66397
"Precursor(Weight=451.745986, Charge=2)",185.12844848632812,1997.3944
"Precursor(Weight=451.745986, Charge=2)",185.17886352539062,18.160715
"Precursor(Weight=451.745986, Charge=2)",187.11131286621094,121.79779
"Precursor(Weight=451.745986, Charge=2)",187.14637756347656,584.72107
"Precursor(Weight=451.745986, Charge=2)",188.940185546875,35.058964
"Precursor(Weight=451.745986, Charge=2)",193.89483642578125,43.01907
"Precursor(Weight=451.745986, Charge=2)",194.0928955078125,107.307205
"Precursor(Weight=451.745986, Charge=2)",194.1493682861328,13.25
"Precursor(Weight=451.745986, Charge=2)",195.0752410888672,120.48407
"Precursor(Weight=451.745986, Charge=2)",197.12319946289062,101.20417
"Precursor(Weight=451.745986, Charge=2)",198.08416748046875,82.88167
"Precursor(Weight=451.745986, Charge=2)",198.56097412109375,27.107143
"Precursor(Weight=451.745986, Charge=2)",199.13893127441406,72.08036
"Precursor(Weight=451.745986, Charge=2)",201.1231231689453,2969.3162
"Precursor(Weight=451.745986, Charge=2)",201.17654418945312,10.102273
"Precursor(Weight=451.745986, Charge=2)",201.20068359375,13.022727
"Precursor(Weight=451.745986, Charge=2)",201.45233154296875,18.605
"Precursor(Weight=451.745986, Charge=2)",202.11512756347656,205.01099
"Precursor(Weight=451.745986, Charge=2)",202.12408447265625,138.05518
"Precursor(Weight=451.745986, Charge=2)",202.35693359375,45.017307
"Precursor(Weight=451.745986, Charge=2)",203.13577270507812,41.734756
"Precursor(Weight=451.745986, Charge=2)",203.32742309570312,40.531864
"Precursor(Weight=451.745986, Charge=2)",205.7789306640625,37.002552
"Precursor(Weight=451.745986, Charge=2)",207.11265563964844,59.002274
"Precursor(Weight=451.745986, Charge=2)",209.02670288085938,54.671295
"Precursor(Weight=451.745986, Charge=2)",209.67933654785156,20.720238
"Precursor(Weight=451.745986, Charge=2)",212.1027374267578,727.07904
"Precursor(Weight=451.745986, Charge=2)",213.08607482910156,253.63669
"Precursor(Weight=451.745986, Charge=2)",213.69039916992188,176.0087
"Precursor(Weight=451.745986, Charge=2)",214.53378295898438,30.011364
"Precursor(Weight=451.745986, Charge=2)",215.13900756835938,802.8829
"Precursor(Weight=451.745986, Charge=2)",215.15696716308594,209.92308
"Precursor(Weight=451.745986, Charge=2)",216.1415252685547,18.066668
"Precursor(Weight=451.745986, Charge=2)",217.08279418945312,106.02041
"Precursor(Weight=451.745986, Charge=2)",221.09181213378906,21.560184
"Precursor(Weight=451.745986, Charge=2)",226.10958862304688,58.05
"Precursor(Weight=451.745986, Charge=2)",229.11912536621094,1002.00354
"Precursor(Weight=451.745986, Charge=2)",229.17286682128906,10.0
"Precursor(Weight=451.745986, Charge=2)",230.0001678466797,37.240078
"Precursor(Weight=451.745986, Charge=2)",230.113525390625,616.5027
"Precursor(Weight=451.745986, Charge=2)",230.12242126464844,252.0697
"Precursor(Weight=451.745986, Charge=2)",230.1473388671875,17.625
"Precursor(Weight=451.745986, Charge=2)",230.17938232421875,12.022727
"Precursor(Weight=451.745986, Charge=2)",230.24838256835938,29.165323
"Precursor(Weight=451.745986, Charge=2)",240.09593200683594,35.49128
"Precursor(Weight=451.745986, Charge=2)",242.14950561523438,1008.9287
"Precursor(Weight=451.745986, Charge=2)",243.1300048828125,132.25641
"Precursor(Weight=451.745986, Charge=2)",243.13851928710938,78.4
"Precursor(Weight=451.745986, Charge=2)",245.1229705810547,74.22715
"Precursor(Weight=451.745986, Charge=2)",246.14222717285156,155.94307
"Precursor(Weight=451.745986, Charge=2)",253.1905517578125,233.16132
"Precursor(Weight=451.745986, Charge=2)",254.1484375,160.84045
"Precursor(Weight=451.745986, Charge=2)",256.12640380859375,50.223213
"Precursor(Weight=451.745986, Charge=2)",258.44476318359375,38.125
"Precursor(Weight=451.745986, Charge=2)",261.0225524902344,20.027779
"Precursor(Weight=451.745986, Charge=2)",261.14373779296875,3886.363
"Precursor(Weight=451.745986, Charge=2)",261.18817138671875,14.666667
"Precursor(Weight=451.745986, Charge=2)",261.23065185546875,29.190403
"Precursor(Weight=451.745986, Charge=2)",261.7210388183594,48.55585
"Precursor(Weight=451.745986, Charge=2)",262.14691162109375,229.68056
"Precursor(Weight=451.745986, Charge=2)",263.15545654296875,238.5378
"Precursor(Weight=451.745986, Charge=2)",268.1639709472656,446.8824
"Precursor(Weight=451.745986, Charge=2)",268.20123291015625,15.008333
"Precursor(Weight=451.745986, Charge=2)",268.2568664550781,10.0
"Precursor(Weight=451.745986, Charge=2)",269.1532897949219,54.49138
"Precursor(Weight=451.745986, Charge=2)",269.16339111328125,129.00105
"Precursor(Weight=451.745986, Charge=2)",270.1054382324219,59.762196
"Precursor(Weight=451.745986, Charge=2)",270.1405334472656,205.4373
"Precursor(Weight=451.745986, Charge=2)",273.8851013183594,40.041668
"Precursor(Weight=451.745986, Charge=2)",274.7445068359375,260.28516
"Precursor(Weight=451.745986, Charge=2)",274.83489990234375,12.0
"Precursor(Weight=451.745986, Charge=2)",279.1809997558594,55.030487
"Precursor(Weight=451.745986, Charge=2)",280.16339111328125,239.13425
"Precursor(Weight=451.745986, Charge=2)",286.17388916015625,801.7539
"Precursor(Weight=451.745986, Charge=2)",287.1729431152344,53.49486
"Precursor(Weight=451.745986, Charge=2)",287.1802062988281,150.4
"Precursor(Weight=451.745986, Charge=2)",291.1289367675781,130.66667
"Precursor(Weight=451.745986, Charge=2)",295.12896728515625,158.441
"Precursor(Weight=451.745986, Charge=2)",297.17889404296875,213.57574
"Precursor(Weight=451.745986, Charge=2)",298.21441650390625,153.93166
"Precursor(Weight=451.745986, Charge=2)",298.2507629394531,11.625
"Precursor(Weight=451.745986, Charge=2)",298.6712341308594,120.37838
"Precursor(Weight=451.745986, Charge=2)",299.17462158203125,46.072582
"Precursor(Weight=451.745986, Charge=2)",300.1532897949219,256.64062
"Precursor(Weight=451.745986, Charge=2)",301.11383056640625,37.0
"Precursor(Weight=451.745986, Charge=2)",301.1560363769531,141.16667
"Precursor(Weight=451.745986, Charge=2)",303.1940612792969,35.245
"Precursor(Weight=451.745986, Charge=2)",303.2060546875,48.817566
"Precursor(Weight=451.745986, Charge=2)",307.1732177734375,104.215385
"Precursor(Weight=451.745986, Charge=2)",308.1543884277344,94.005554
"Precursor(Weight=451.745986, Charge=2)",308.16375732421875,216.1603
"Precursor(Weight=451.745986, Charge=2)",309.1623840332031,46.04281
"Precursor(Weight=451.745986, Charge=2)",309.2247619628906,182.65814
"Precursor(Weight=451.745986, Charge=2)",316.1156921386719,74.225
"Precursor(Weight=451.745986, Charge=2)",316.1524963378906,35.003788
"Precursor(Weight=451.745986, Charge=2)",319.4501037597656,14.025
"Precursor(Weight=451.745986, Charge=2)",322.664794921875,39.005
"Precursor(Weight=451.745986, Charge=2)",325.187744140625,476.39755
"Precursor(Weight=451.745986, Charge=2)",325.3374328613281,24.852272
"Precursor(Weight=451.745986, Charge=2)",326.17327880859375,73.82276
"Precursor(Weight=451.745986, Charge=2)",326.18328857421875,97.947365
"Precursor(Weight=451.745986, Charge=2)",327.189453125,117.04471
"Precursor(Weight=451.745986, Charge=2)",327.8348693847656,26.375
"Precursor(Weight=451.745986, Charge=2)",329.1754150390625,114.84914
"Precursor(Weight=451.745986, Charge=2)",331.1669616699219,92.13021
"Precursor(Weight=451.745986, Charge=2)",332.1795654296875,975.22766
"Precursor(Weight=451.745986, Charge=2)",332.34222412109375,39.76483
"Precursor(Weight=451.745986, Charge=2)",333.1750793457031,67.60735
"Precursor(Weight=451.745986, Charge=2)",335.44268798828125,45.013554
"Precursor(Weight=451.745986, Charge=2)",336.15740966796875,25.041666
"Precursor(Weight=451.745986, Charge=2)",338.1804504394531,46.580647
"Precursor(Weight=451.745986, Charge=2)",339.1680908203125,142.68883
"Precursor(Weight=451.745986, Charge=2)",342.9101257324219,50.510246
"Precursor(Weight=451.745986, Charge=2)",343.1903991699219,469.17758
"Precursor(Weight=451.745986, Charge=2)",343.19940185546875,132.02718
"Precursor(Weight=451.745986, Charge=2)",343.231201171875,29.65407
"Precursor(Weight=451.745986, Charge=2)",343.3471374511719,29.321808
"Precursor(Weight=451.745986, Charge=2)",344.1981506347656,101.1579
"Precursor(Weight=451.745986, Charge=2)",345.6381530761719,39.002274
"Precursor(Weight=451.745986, Charge=2)",348.0767517089844,19.5
"Precursor(Weight=451.745986, Charge=2)",352.1655578613281,22.030405
"Precursor(Weight=451.745986, Charge=2)",353.1816101074219,104.33787
"Precursor(Weight=451.745986, Charge=2)",355.20404052734375,124.74785
"Precursor(Weight=451.745986, Charge=2)",356.17938232421875,138.88889
"Precursor(Weight=451.745986, Charge=2)",357.1768493652344,836.5257
"Precursor(Weight=451.745986, Charge=2)",357.95758056640625,29.086538
"Precursor(Weight=451.745986, Charge=2)",358.1835021972656,92.70258
"Precursor(Weight=451.745986, Charge=2)",366.16168212890625,67.290665
"Precursor(Weight=451.745986, Charge=2)",368.2203063964844,87.1303
"Precursor(Weight=451.745986, Charge=2)",369.2148132324219,150.87195
"Precursor(Weight=451.745986, Charge=2)",371.1912536621094,213.81784
"Precursor(Weight=451.745986, Charge=2)",371.2525329589844,49.133064
"Precursor(Weight=451.745986, Charge=2)",371.2630920410156,10.666667
"Precursor(Weight=451.745986, Charge=2)",372.1932373046875,98.61539
"Precursor(Weight=451.745986, Charge=2)",372.2721252441406,83.25
"Precursor(Weight=451.745986, Charge=2)",375.05718994140625,33.094696
"Precursor(Weight=451.745986, Charge=2)",378.21270751953125,27.454546
"Precursor(Weight=451.745986, Charge=2)",379.1976013183594,148.41975
"Precursor(Weight=451.745986, Charge=2)",380.2802734375,20.0
"Precursor(Weight=451.745986, Charge=2)",381.2468566894531,81.760544
"Precursor(Weight=451.745986, Charge=2)",383.1968688964844,449.9667
"Precursor(Weight=451.745986, Charge=2)",383.5970764160156,20.222826
"Precursor(Weight=451.745986, Charge=2)",385.2439270019531,225.48
"Precursor(Weight=451.745986, Charge=2)",393.23577880859375,72.03434
"Precursor(Weight=451.745986, Charge=2)",393.9070129394531,31.173914
"Precursor(Weight=451.745986, Charge=2)",395.1954040527344,224.66403
"Precursor(Weight=451.745986, Charge=2)",395.240234375,20.211206
"Precursor(Weight=451.745986, Charge=2)",396.1905822753906,161.90698
"Precursor(Weight=451.745986, Charge=2)",396.2264099121094,258.48004
"Precursor(Weight=451.745986, Charge=2)",396.3846740722656,129.76695
"Precursor(Weight=451.745986, Charge=2)",397.1725158691406,34.77778
"Precursor(Weight=451.745986, Charge=2)",397.20428466796875,703.66235
"Precursor(Weight=451.745986, Charge=2)",397.2269287109375,80.60976
"Precursor(Weight=451.745986, Charge=2)",397.3162536621094,114.01219
"Precursor(Weight=451.745986, Charge=2)",397.3857727050781,37.225
"Precursor(Weight=451.745986, Charge=2)",398.20538330078125,119.854675
"Precursor(Weight=451.745986, Charge=2)",398.2187194824219,73.08654
"Precursor(Weight=451.745986, Charge=2)",399.2510070800781,381.07294
"Precursor(Weight=451.745986, Charge=2)",399.28033447265625,25.14881
"Precursor(Weight=451.745986, Charge=2)",401.2006530761719,305.81943
"Precursor(Weight=451.745986, Charge=2)",402.196533203125,25.043478
"Precursor(Weight=451.745986, Charge=2)",407.2259521484375,80.36161
"Precursor(Weight=451.745986, Charge=2)",408.251220703125,31.408783
"Precursor(Weight=451.745986, Charge=2)",412.2167053222656,49.892857
"Precursor(Weight=451.745986, Charge=2)",412.2388916015625,109.07419
"Precursor(Weight=451.745986, Charge=2)",413.19354248046875,115.34766
"Precursor(Weight=451.745986, Charge=2)",413.24072265625,308.89767
"Precursor(Weight=451.745986, Charge=2)",414.1937561035156,260.8525
"Precursor(Weight=451.745986, Charge=2)",414.235595703125,625.885
"Precursor(Weight=451.745986, Charge=2)",414.4596252441406,50.57895
"Precursor(Weight=451.745986, Charge=2)",414.6054382324219,39.03846
"Precursor(Weight=451.745986, Charge=2)",415.2432861328125,70.022224
"Precursor(Weight=451.745986, Charge=2)",415.25628662109375,63.040092
"Precursor(Weight=451.745986, Charge=2)",415.66571044921875,45.041668
"Precursor(Weight=451.745986, Charge=2)",415.6893615722656,12.164474
"Precursor(Weight=451.745986, Charge=2)",416.2779541015625,33.089287
